"Tract","Walker","Pass","Distance","Sherds","Other","Bags"
8109,27,1,42,3,0,0
8109,31,1,50,4,0,0
8110,14,1,20,14,0,0
8110,36,1,25,7,0,0
8111,12,1,100,1,0,0
8111,20,1,100,21,0,2
8111,27,1,100,8,0,1
8111,31,1,90,8,0,2
8111,36,1,85,6,0,0
8112,14,1,20,3,0,0
8112,36,1,30,4,0,0
8113,12,1,100,43,0,3
8113,20,1,100,31,0,2
8113,27,1,88,19,0,3
8113,36,1,100,13,0,1
8114,12,1,41,21,0,0
8114,31,1,35,24,0,1
8115,12,1,35,9,0,0
8115,20,1,45,9,0,3
8115,27,1,21,9,0,0
8115,36,1,60,14,0,2
8116,12,1,60,31,0,1
8116,27,1,58,11,0,0
8116,31,1,25,11,0,1
8117,12,1,50,7,0,0
8117,20,1,45,4,0,0
8117,36,1,100,12,0,1
8118,12,1,30,19,0,1
8118,20,1,15,8,0,1
8118,27,1,100,19,0,0
8118,31,1,88,54,0,4
8119,12,1,100,132,0,2
8119,14,1,45,73,0,3
8119,36,1,75,103,0,4
8120,12,1,75,72,0,2
8120,14,1,60,88,0,3
8121,12,1,100,9,0,0
8121,20,1,63,51,0,2
8121,27,1,68,4,0,2
8121,31,1,55,56,0,2
8122,12,1,70,10,0,0
8122,20,1,78,32,0,2
8122,27,1,80,17,0,4
8122,31,1,70,4,0,0
8123,12,1,88,2,0,0
8123,20,1,100,198,0,4
8123,27,1,85,11,0,1
8123,36,1,100,0,0,0
8124,27,1,95,25,1,4
8124,36,1,100,26,0,1
8125,12,1,100,38,0,1
8125,14,1,12,0,0,0
8125,31,1,31,2,0,1
8126,14,1,20,6,0,0
8126,36,1,30,0,0,0
8127,12,1,93,52,0,2
8127,31,1,58,10,0,2
8127,36,1,100,21,0,2
8128,12,1,90,13,0,0
8128,31,1,100,12,0,1
8128,36,1,70,0,0,0
8129,12,1,75,6,0,0
8129,14,1,65,4,0,0
8129,36,1,70,0,0,0
8130,20,1,80,4,0,0
8130,20,2,12,0,0,0
8130,26,1,80,22,0,2
8130,27,1,75,14,1,3
8130,28,1,100,31,0,3
8130,29,1,45,15,0,0
8131,20,1,18,10,0,1
8131,26,1,40,5,0,2
8131,27,1,5,0,0,0
8131,28,1,30,15,0,1
8131,29,1,5,0,0,0
8132,14,1,22,0,0,0
8132,20,1,30,4,0,0
8132,29,1,30,20,1,2
8133,20,1,90,26,0,5
8133,26,1,22,2,0,1
8133,27,1,100,2,0,0
8133,29,1,100,8,0,1
8134,14,1,20,3,1,2
8134,26,1,45,4,0,0
8134,28,1,60,10,0,0
8134,29,1,31,24,0,2
8135,20,1,85,19,0,2
8135,26,1,100,8,0,0
8135,27,1,85,4,0,0
8135,27,2,15,0,0,0
8135,28,1,4,0,0,0
8135,29,1,100,20,0,0
8136,20,1,73,46,0,4
8136,26,1,75,30,0,1
8136,27,1,91,31,0,2
8136,28,1,58,0,0,0
8136,29,1,85,22,1,4
8137,20,1,100,14,0,1
8137,26,1,15,3,0,0
8137,27,1,100,16,0,1
8137,28,1,100,10,0,0
8137,29,1,100,9,0,2
8138,28,1,12,0,0,0
8138,29,1,11,2,0,0
8139,20,1,90,31,0,2
8139,26,1,90,4,0,2
8139,27,1,85,17,0,2
8139,28,1,95,10,0,1
8139,29,1,85,3,0,0
8140,20,1,68,3,0,1
8140,26,1,100,2,0,0
8140,27,1,75,11,0,1
8140,28,1,80,2,0,0
8140,29,1,65,5,0,2
8141,14,1,20,0,0,0
8141,26,1,30,5,0,1
8141,28,1,55,10,0,2
8141,29,1,40,6,0,0
8142,14,1,20,7,0,1
8142,26,1,100,4,0,1
8142,27,1,100,14,1,2
8142,29,1,86,10,1,4
8143,20,1,100,18,1,2
8143,26,1,55,2,0,0
8143,27,1,58,3,0,1
8143,28,1,85,5,0,1
8143,29,1,21,0,0,0
8144,28,1,40,0,0,0
8145,26,1,65,1,0,0
8145,28,1,40,3,0,0
8146,20,1,48,91,0,5
8146,27,1,45,2,0,0
8146,29,1,84,13,3,3
8147,26,1,35,2,0,1
8147,27,1,35,2,0,1
8148,26,1,5,0,0,0
8148,27,1,17,0,0,0
8148,28,1,30,2,0,0
8148,29,1,5,0,0,0
8149,20,1,12,3,0,0
8149,27,1,12,0,0,0
8149,28,1,21,0,0,0
8150,20,1,25,2,0,0
8150,26,1,35,0,0,0
8150,27,1,20,0,0,0
8150,27,2,20,2,0,1
8150,28,1,57,0,0,0
8150,29,1,71,40,0,6
8151,20,1,17,0,0,0
8151,28,1,20,6,0,1
8152,27,1,41,3,0,1
8152,29,1,23,8,0,2
8153,14,1,45,9,0,0
8154,14,1,30,6,0,0
8155,27,1,25,1,0,0
8155,28,1,30,6,0,1
8156,26,1,15,0,0,0
8156,29,1,25,6,0,1
8157,20,1,48,3,0,0
8158,26,1,20,0,0,0
8158,28,1,10,0,0,0
8159,29,1,14,0,0,0
8160,28,1,19,0,0,0
8161,26,1,20,0,0,0
8162,20,1,75,16,0,1
8162,26,1,22,4,0,0
8162,27,1,32,3,0,0
8162,29,1,20,3,0,1
8163,27,1,60,3,0,0
8164,29,1,38,0,0,0
8165,26,1,35,2,0,2
8165,27,1,20,0,0,0
8165,29,1,40,1,0,0
8166,20,1,30,0,0,0
8166,26,1,32,0,0,0
8167,26,1,18,0,0,0
8167,28,1,66,3,1,2
8168,20,1,38,0,0,0
8168,29,1,30,0,0,0
8169,27,1,15,1,0,1
8170,20,1,10,3,0,1
8170,26,1,20,2,0,1
8170,28,1,15,0,0,0
8171,14,1,15,2,0,0
8171,20,1,23,3,0,0
8171,27,1,25,3,0,0
8171,29,1,40,2,0,1
8172,20,1,28,9,0,1
8172,26,1,12,0,0,0
8172,27,1,28,7,0,1
8172,28,1,15,0,0,0
8172,29,1,32,7,1,2
8173,20,1,40,26,0,1
8173,26,1,10,0,0,0
8173,27,1,38,7,0,2
8173,28,1,21,0,0,0
8173,29,1,48,20,0,1
8174,28,1,20,3,0,1
8174,29,1,15,2,0,1
8175,20,1,28,5,0,0
8175,26,1,28,0,0,0
8175,27,1,21,3,0,0
8176,14,1,50,0,0,0
8176,20,1,30,1,0,1
8176,26,1,70,5,0,0
8176,27,1,52,0,0,0
8177,28,1,35,1,0,0
8177,29,1,23,1,0,0
8178,14,1,30,0,0,0
8179,14,1,45,0,0,0
8180,20,1,12,16,0,1
8180,26,1,38,0,0,0
8180,27,1,35,12,0,0
8180,28,1,21,0,0,0
8181,20,1,43,146,1,4
8181,26,1,45,32,0,3
8181,27,1,31,29,0,1
8181,28,1,59,42,1,5
8181,29,1,30,8,0,1
8182,14,1,6,3,0,0
8182,29,1,12,3,0,0
8183,20,1,52,18,0,2
8183,26,1,70,10,0,1
8183,27,1,70,35,0,2
8183,28,1,62,10,0,1
8183,29,1,45,10,0,1
8184,14,1,75,108,0,4
8184,20,1,95,46,0,3
8184,27,1,83,37,0,5
8185,26,1,100,30,0,2
8185,28,1,100,35,0,3
8185,29,1,90,50,0,4
8186,28,1,65,39,0,2
8186,29,1,46,60,1,4
8187,20,1,47,105,1,4
8187,26,1,40,24,0,2
8187,27,1,40,55,0,3
8188,26,1,100,50,0,6
8188,27,1,40,57,0,3
8188,28,1,89,49,0,4
8189,20,1,95,60,5,8
8189,29,1,25,3,0,0
8190,20,1,80,11,0,1
8190,26,1,72,1,0,0
8190,27,1,90,16,0,1
8190,28,1,96,10,0,0
8190,29,1,86,3,0,0
8191,20,1,95,8,1,1
8191,26,1,90,0,0,0
8191,27,1,95,2,1,1
8191,28,1,100,5,0,0
8191,29,1,80,9,0,1
8192,20,1,19,36,0,2
8192,26,1,25,17,0,2
8192,27,1,13,9,0,1
8192,28,1,25,23,0,2
8192,29,1,17,50,3,3
8193,20,1,88,5,0,1
8193,26,1,92,6,0,1
8193,27,1,96,4,0,0
8193,28,1,100,12,0,1
8193,29,1,100,25,0,3
8194,20,1,85,162,3,6
8194,26,1,100,25,1,4
8194,27,1,100,110,3,8
8194,28,1,100,11,0,1
8194,29,1,88,17,1,3
8195,26,1,20,3,0,1
8195,27,1,50,2,2,2
8195,28,1,36,5,0,0
8195,29,1,48,6,0,3
8196,20,1,100,5,1,2
8196,26,1,100,0,0,0
8196,28,1,100,0,0,0
8196,29,1,100,4,0,0
8197,20,1,82,18,0,3
8197,26,1,80,4,0,0
8197,27,1,80,4,0,0
8197,28,1,85,0,0,0
8197,29,1,100,9,0,1
8198,20,1,47,0,0,0
8198,26,1,35,0,0,0
8198,27,1,60,0,0,0
8198,28,1,40,0,0,0
8198,29,1,48,6,0,1
8199,20,1,95,1,0,0
8199,26,1,100,0,0,0
8199,28,1,100,2,0,0
8199,29,1,100,1,0,1
8200,20,1,100,2,0,0
8200,26,1,100,0,0,0
8200,28,1,100,0,0,0
8200,29,1,100,0,0,0
8201,20,1,34,1,0,0
8201,26,1,90,0,0,0
8201,27,1,75,3,0,1
8201,28,1,62,0,0,0
8202,20,1,88,16,1,1
8202,26,1,85,0,0,0
8202,27,1,90,5,0,0
8202,28,1,100,10,0,1
8202,29,1,100,11,0,1
8203,20,1,90,6,1,3
8203,26,1,80,0,0,0
8203,27,1,80,3,2,2
8203,28,1,100,5,1,2
8203,29,1,87,2,0,0
8204,2,1,55,0,0,0
8204,14,1,35,0,0,0
8204,35,1,80,0,0,0
8204,36,1,100,0,0,0
8204,41,1,95,0,0,0
8205,2,1,100,0,0,0
8205,14,1,100,0,0,0
8205,35,1,100,0,0,0
8205,36,1,100,0,0,0
8205,41,1,100,0,0,0
8206,2,1,100,0,0,0
8206,14,1,100,0,0,0
8206,35,1,100,0,0,0
8206,36,1,100,0,0,0
8206,41,1,100,0,0,0
8207,2,1,100,2,0,0
8207,14,1,100,0,0,0
8207,35,1,100,3,0,0
8207,36,1,100,5,0,0
8207,41,1,100,5,0,0
8208,2,1,100,0,0,0
8208,14,1,100,0,0,0
8208,35,1,100,0,0,0
8208,36,1,100,0,0,0
8208,41,1,100,2,0,0
8209,2,1,100,0,0,0
8209,14,1,100,0,0,0
8209,35,1,100,0,0,0
8209,36,1,100,0,0,0
8209,41,1,100,2,0,0
8210,2,1,100,2,0,1
8210,14,1,100,1,0,0
8210,35,1,100,0,0,0
8210,36,1,100,0,0,0
8210,41,1,100,0,0,0
8211,2,1,100,0,0,0
8211,14,1,100,0,0,0
8211,35,1,100,1,0,0
8211,36,1,100,0,0,0
8211,41,1,100,3,0,1
8212,2,1,100,0,0,0
8212,14,1,100,7,1,1
8212,35,1,100,4,0,0
8212,36,1,100,12,0,1
8212,41,1,100,3,0,0
8213,2,1,100,0,0,0
8213,14,1,100,4,0,0
8213,35,1,100,2,0,1
8213,36,1,100,11,0,2
8213,41,1,100,3,0,1
8214,2,1,100,0,0,0
8214,14,1,100,3,0,0
8214,35,1,100,2,0,1
8214,36,1,100,0,0,0
8214,41,1,100,0,0,0
8215,2,1,100,1,0,0
8215,14,1,100,0,0,0
8215,35,1,100,1,0,0
8215,36,1,100,0,0,0
8215,41,1,100,0,0,0
8216,2,1,40,0,0,0
8216,14,1,40,1,1,1
8216,35,1,40,0,0,0
8216,36,1,25,0,0,0
8216,41,1,40,0,0,0
8217,2,1,100,0,0,0
8217,14,1,100,0,0,0
8217,35,1,100,0,0,0
8217,36,1,100,5,0,0
8217,41,1,100,1,0,0
8218,2,1,100,1,0,0
8218,14,1,100,0,0,0
8218,35,1,100,1,0,0
8218,36,1,100,8,0,0
8218,41,1,100,2,0,0
8219,2,1,100,0,0,0
8219,14,1,100,0,0,0
8219,35,1,100,0,0,0
8219,36,1,100,0,0,0
8219,41,1,100,1,0,0
8220,2,1,100,4,2,2
8220,14,1,100,0,0,0
8220,35,1,100,0,0,0
8220,36,1,100,0,0,0
8220,41,1,100,1,0,0
8221,2,1,100,0,0,0
8221,14,1,100,0,0,0
8221,35,1,100,0,0,0
8221,36,1,100,2,1,1
8221,41,1,100,0,0,0
8222,2,1,100,0,0,0
8222,14,1,100,0,0,0
8222,35,1,100,0,0,0
8222,36,1,100,0,0,0
8222,41,1,100,0,1,1
8223,2,1,50,0,0,0
8223,14,1,50,0,0,0
8223,35,1,50,0,0,0
8223,36,1,55,0,0,0
8223,41,1,50,0,0,0
8224,2,1,100,0,0,0
8224,14,1,100,0,0,0
8224,35,1,100,0,1,1
8224,36,1,100,1,0,0
8224,41,1,100,0,0,0
8225,2,1,100,1,6,2
8225,14,1,100,4,3,2
8225,35,1,100,1,0,1
8225,36,1,100,1,2,1
8225,41,1,100,2,0,0
8226,2,1,100,3,1,1
8226,14,1,100,4,2,2
8226,35,1,100,5,1,1
8226,36,1,100,1,0,1
8226,41,1,100,12,0,0
8227,2,1,100,1,0,0
8227,14,1,100,0,0,0
8227,35,1,100,0,0,0
8227,36,1,100,6,0,0
8227,41,1,100,2,0,0
8228,2,1,100,7,0,1
8228,14,1,100,4,0,0
8228,35,1,100,5,0,1
8228,36,1,100,4,0,1
8228,41,1,100,4,0,0
8229,2,1,100,1,0,0
8229,14,1,100,0,0,0
8229,35,1,100,0,0,0
8229,36,1,100,0,0,0
8229,41,1,100,0,0,0
8230,2,1,30,0,0,0
8230,14,1,30,0,0,0
8230,35,1,30,0,0,0
8230,36,1,26,0,0,0
8230,41,1,50,0,0,0
8231,2,1,100,0,0,0
8231,14,1,100,1,7,3
8231,35,1,100,2,0,0
8231,36,1,100,0,0,0
8231,41,1,30,0,0,0
8232,2,1,100,1,0,0
8232,14,1,100,2,2,2
8232,35,1,100,0,1,1
8232,36,1,100,1,1,1
8232,41,1,100,0,0,0
8233,2,1,100,0,0,0
8233,14,1,100,0,0,0
8233,35,1,100,0,0,0
8233,36,1,100,0,0,0
8233,41,1,100,0,0,0
8234,2,1,100,0,0,0
8234,14,1,100,0,0,0
8234,35,1,100,0,0,0
8234,36,1,100,0,0,0
8234,41,1,100,0,0,0
8235,2,1,100,0,0,0
8235,14,1,100,0,1,1
8235,35,1,100,0,0,0
8235,36,1,100,0,0,0
8235,41,1,100,0,0,0
8236,2,1,100,0,0,0
8236,14,1,100,1,0,0
8236,35,1,100,0,0,0
8236,36,1,100,0,0,0
8236,41,1,100,0,0,0
8237,2,1,100,0,1,1
8237,14,1,100,1,0,1
8237,35,1,100,1,1,1
8237,36,1,100,0,0,0
8237,41,1,100,0,0,0
8238,2,1,100,1,0,0
8238,14,1,100,0,0,0
8238,35,1,100,0,0,0
8238,36,1,100,0,0,0
8238,41,1,100,0,0,0
8239,2,1,100,1,0,0
8239,14,1,100,0,0,0
8239,35,1,100,0,0,0
8239,36,1,100,0,0,0
8239,41,1,100,0,0,0
8240,2,1,100,0,0,0
8240,14,1,100,0,0,0
8240,35,1,100,0,0,0
8240,36,1,100,0,0,0
8240,41,1,100,0,0,0
8241,2,1,100,1,0,0
8241,14,1,100,0,0,0
8241,35,1,100,1,0,0
8241,36,1,100,0,0,0
8241,41,1,100,0,0,0
8242,2,1,60,0,0,0
8242,14,1,85,0,0,0
8242,35,1,95,0,0,0
8242,36,1,55,0,0,0
8242,41,1,100,2,0,0
8243,41,1,10,0,0,0
8244,2,1,18,0,0,0
8244,35,1,90,0,0,0
8244,42,1,65,0,0,0
8245,35,1,40,0,0,0
8245,42,1,40,0,0,0
8246,2,1,100,0,0,0
8246,14,1,100,0,0,0
8246,35,1,100,0,0,0
8246,36,1,100,0,0,0
8246,42,1,100,0,0,0
8247,2,1,100,0,0,0
8247,14,1,100,0,0,0
8247,35,1,30,0,0,0
8247,36,1,100,0,0,0
8247,42,1,60,0,0,0
8248,2,1,40,0,0,0
8248,36,1,35,0,0,0
8249,2,1,78,0,0,0
8249,14,1,60,0,0,0
8249,35,1,70,0,0,0
8249,36,1,80,1,0,0
8249,42,1,70,0,0,0
8250,36,1,100,0,0,0
8251,2,1,100,0,0,0
8251,35,1,100,0,0,0
8251,35,2,100,0,0,0
8251,42,1,100,0,0,0
8251,42,2,100,0,0,0
8252,36,1,15,0,0,0
8253,2,1,56,1,0,1
8253,14,1,40,0,0,0
8253,35,1,45,0,0,0
8253,36,1,40,0,0,0
8253,42,1,55,0,0,0
8254,14,1,60,0,0,0
8254,35,1,90,0,0,0
8254,36,1,100,0,0,0
8255,36,1,30,0,0,0
8256,14,1,60,0,0,0
8256,14,2,10,0,0,0
8256,35,1,30,0,0,0
8257,2,1,52,0,0,0
8257,14,1,60,0,0,0
8257,35,1,75,1,0,1
8257,36,1,60,0,0,0
8257,42,1,55,0,0,0
8258,2,1,100,0,0,0
8258,14,1,100,0,0,0
8258,35,1,100,0,0,0
8258,36,1,100,0,0,0
8258,42,1,100,2,0,0
8259,2,1,98,0,0,0
8259,14,1,90,0,0,0
8259,35,1,100,0,0,0
8259,36,1,100,0,0,0
8259,42,1,95,0,0,0
8260,14,1,60,0,0,0
8260,14,2,20,0,0,0
8261,2,1,55,0,0,0
8261,14,1,100,1,0,0
8261,35,1,70,0,0,0
8261,36,1,80,0,0,0
8261,42,1,85,0,0,0
8262,2,1,100,0,0,0
8262,14,1,100,0,0,0
8262,35,1,100,0,0,0
8262,36,1,100,0,0,0
8262,42,1,100,0,0,0
8263,2,1,85,0,0,0
8263,14,1,90,0,0,0
8263,35,1,100,0,0,0
8263,36,1,95,0,0,0
8263,42,1,85,0,0,0
8264,2,1,100,2,0,0
8264,14,1,90,8,0,0
8264,35,1,90,2,0,0
8264,36,1,65,0,0,0
8264,42,1,100,2,0,1
8265,2,1,100,0,0,0
8265,14,1,100,0,0,0
8265,35,1,100,0,0,0
8265,36,1,100,0,0,0
8265,42,1,100,1,0,0
8266,2,1,75,0,0,0
8266,14,1,95,0,0,0
8266,35,1,100,0,0,0
8266,36,1,100,0,0,0
8266,42,1,87,0,0,0
8267,14,1,10,0,1,1
8267,35,1,25,0,3,2
8267,36,1,100,0,0,0
8268,2,1,91,0,0,0
8268,14,1,100,0,1,1
8268,35,1,100,0,0,0
8268,36,1,100,3,0,0
8268,42,1,95,0,0,0
8269,2,1,64,0,0,0
8269,14,1,65,0,0,0
8269,35,1,85,0,0,0
8269,36,1,65,4,0,0
8269,42,1,62,0,0,0
8270,2,1,100,3,0,1
8270,14,1,100,1,0,0
8270,35,1,100,0,0,0
8270,36,1,85,0,0,0
8270,42,1,100,0,0,0
8271,2,1,45,0,0,0
8271,14,1,35,0,0,0
8271,42,1,40,0,0,0
8272,2,1,55,0,0,0
8272,14,1,70,0,0,0
8272,35,1,100,0,0,0
8272,36,1,100,0,0,0
8272,42,1,70,0,0,0
8273,2,1,85,0,0,0
8273,14,1,85,0,0,0
8273,35,1,85,0,0,0
8273,36,1,85,0,0,0
8273,42,1,90,0,0,0
8274,2,1,40,0,0,0
8274,14,1,40,0,0,0
8274,35,1,40,0,0,0
8274,36,1,45,0,0,0
8274,42,1,45,0,0,0
8275,2,1,35,3,0,0
8275,35,1,35,0,0,0
8275,42,1,35,0,0,0
8276,2,1,90,0,0,0
8276,35,1,50,0,0,0
8276,42,1,45,0,0,0
8277,2,1,54,0,0,0
8277,14,1,60,0,0,0
8277,35,1,50,0,0,0
8278,2,1,68,0,0,0
8278,14,1,100,0,0,0
8278,35,1,100,0,0,0
8278,36,1,45,0,0,0
8278,42,1,22,0,0,0
8279,2,1,100,0,0,0
8279,14,1,100,3,0,1
8279,35,1,100,0,0,0
8279,36,1,100,0,0,0
8279,42,1,100,0,0,0
8280,2,1,35,0,0,0
8280,14,1,40,0,0,0
8280,35,1,45,0,0,0
8280,36,1,35,0,0,0
8280,42,1,45,0,0,0
8281,2,1,40,0,0,0
8281,14,1,45,0,0,0
8281,35,1,50,0,0,0
8281,36,1,85,0,0,0
8281,42,1,40,0,0,0
8282,2,1,68,4,0,0
8282,14,1,70,14,0,1
8282,35,1,60,0,0,0
8282,36,1,50,0,0,0
8282,42,1,72,0,0,0
8283,2,1,94,0,0,0
8283,14,1,60,0,0,0
8283,14,2,40,0,0,0
8283,35,1,100,0,0,0
8283,36,1,85,1,0,0
8283,42,1,95,0,0,0
8284,14,1,50,3,0,0
8284,14,2,25,0,0,0
8285,14,1,90,7,0,0
8286,2,1,50,1,0,0
8287,2,1,100,0,0,0
8287,14,1,60,7,0,0
8287,14,2,30,6,0,0
8288,2,1,40,2,0,0
8288,14,1,40,4,0,0
8289,2,1,52,4,0,0
8289,14,1,55,6,0,0
8289,14,2,50,4,0,0
8290,14,1,25,1,0,0
8291,2,1,51,19,0,1
8291,14,1,10,1,0,0
8292,2,1,20,1,0,1
8292,14,1,35,0,0,0
8293,2,1,41,0,0,0
8294,2,1,10,8,0,1
8295,2,1,36,1,0,1
8295,14,1,12,0,0,0
8296,5,1,84,1,0,0
8296,14,1,95,9,0,1
8296,21,1,100,4,0,0
8296,35,1,95,0,0,0
8296,36,1,95,6,0,0
8297,5,1,100,55,0,2
8297,14,1,100,4,0,0
8297,21,1,100,0,0,0
8297,35,1,100,5,0,0
8297,36,1,100,1,0,0
8298,5,1,100,60,0,0
8298,14,1,100,4,0,1
8298,21,1,100,1,0,0
8298,35,1,100,6,0,0
8298,36,1,100,0,0,0
8299,5,1,100,5,0,0
8299,14,1,75,0,0,0
8299,21,1,75,0,0,0
8299,35,1,75,5,0,0
8299,36,1,75,0,0,0
8300,5,1,100,4,0,0
8300,14,1,100,0,0,0
8300,21,1,100,0,0,0
8300,35,1,100,0,0,0
8300,36,1,100,7,0,0
8301,5,1,100,8,0,0
8301,14,1,100,1,0,0
8301,21,1,100,2,0,0
8301,35,1,100,2,0,0
8301,36,1,100,12,0,1
8302,5,1,23,0,0,0
8302,14,1,30,1,1,1
8302,21,1,28,0,0,0
8302,35,1,35,0,0,0
8302,36,1,35,0,0,0
8303,5,1,70,31,0,1
8303,14,1,100,27,0,3
8303,36,1,95,7,0,1
8304,5,1,6,2,0,0
8304,21,1,100,14,0,0
8304,36,1,100,7,0,1
8305,5,1,88,165,0,2
8305,14,1,20,7,0,0
8305,35,1,70,38,0,0
8306,21,1,35,4,0,1
8306,36,1,35,2,0,0
8307,14,1,60,26,1,3
8307,21,1,15,4,0,1
8307,36,1,6,0,0,0
8308,14,1,100,128,0,4
8308,21,1,100,150,0,5
8308,35,1,75,53,0,1
8308,36,1,70,26,0,3
8309,14,1,40,23,0,1
8309,35,1,35,34,0,0
8310,5,1,100,2,0,0
8310,14,1,100,0,0,0
8310,21,1,100,0,0,0
8310,35,1,100,0,0,0
8310,36,1,100,0,0,0
8311,5,1,100,4,0,1
8311,14,1,100,2,0,1
8311,21,1,100,1,0,1
8311,35,1,100,0,0,0
8311,36,1,100,0,0,0
8312,5,1,100,0,0,0
8312,14,1,100,0,0,0
8312,21,1,100,0,0,0
8312,35,1,100,0,0,0
8312,36,1,100,0,0,0
8313,5,1,100,0,0,0
8313,14,1,100,0,0,0
8313,21,1,100,0,0,0
8313,35,1,100,0,0,0
8313,36,1,100,0,0,0
8314,5,1,100,2,0,0
8314,14,1,100,1,0,0
8314,21,1,100,0,0,0
8314,36,1,100,0,0,0
8315,5,1,100,0,0,0
8315,14,1,100,0,0,0
8315,21,1,100,0,0,0
8315,36,1,100,0,0,0
8316,5,1,50,0,0,0
8316,14,1,50,0,0,0
8316,21,1,100,0,0,0
8316,36,1,50,0,0,0
8317,5,1,100,1,0,0
8317,14,1,100,2,0,0
8317,21,1,100,0,0,0
8317,35,1,100,0,0,0
8317,36,1,100,0,0,0
8318,5,1,100,0,0,0
8318,14,1,100,0,0,0
8318,21,1,100,0,0,0
8318,35,1,100,2,0,0
8318,36,1,100,0,0,0
8319,5,1,100,0,0,0
8319,14,1,100,0,0,0
8319,21,1,100,0,0,0
8319,35,1,100,0,0,0
8319,36,1,100,0,0,0
8320,5,1,100,0,0,0
8320,14,1,100,0,0,0
8320,21,1,70,0,0,0
8320,35,1,100,0,0,0
8320,36,1,100,0,0,0
8321,5,1,54,0,0,0
8321,14,1,60,0,0,0
8321,35,1,75,0,0,0
8321,36,1,22,0,0,0
8322,14,1,10,0,0,0
8322,21,1,100,0,0,0
8322,36,1,85,0,0,0
8323,5,1,20,0,0,0
8323,14,1,50,0,0,0
8323,21,1,100,0,0,0
8323,35,1,20,0,0,0
8323,36,1,100,0,0,0
8324,5,1,50,23,0,1
8324,14,1,30,8,0,2
8324,35,1,65,11,0,0
8325,14,1,100,0,0,0
8325,21,1,100,0,0,0
8325,36,1,100,0,0,0
8326,14,1,65,0,0,0
8326,21,1,100,0,0,0
8326,36,1,65,0,0,0
8327,5,1,100,16,0,1
8327,14,1,100,23,1,3
8327,21,1,100,1,0,0
8327,35,1,100,0,0,0
8327,36,1,100,31,0,2
8328,5,1,100,0,0,0
8328,14,1,100,13,0,0
8328,35,1,45,1,0,0
8328,36,1,100,0,0,0
8329,5,1,12,0,0,0
8329,14,1,23,0,0,0
8329,36,1,30,0,0,0
8330,14,1,70,2,0,0
8331,14,1,55,0,0,0
9001,5,1,100,1,0,0
9001,26,1,90,0,0,0
9001,28,1,100,0,0,0
9001,29,1,90,0,0,0
9001,41,1,90,0,0,0
9002,5,1,100,8,0,1
9002,26,1,100,0,0,0
9002,28,1,100,2,0,0
9002,29,1,100,0,0,0
9002,41,1,100,0,0,0
9003,5,1,100,1,0,3
9003,26,1,100,4,0,0
9003,28,1,100,6,0,0
9003,29,1,100,12,0,3
9003,41,1,100,3,0,0
9004,5,1,100,0,0,3
9004,26,1,100,0,0,0
9004,28,1,100,0,0,0
9004,29,1,100,3,0,2
9004,41,1,100,0,0,0
9005,5,1,17,0,0,0
9005,28,1,75,0,0,0
9006,26,1,40,0,0,0
9006,29,1,28,0,0,0
9006,41,1,50,0,0,0
9007,5,1,100,0,0,0
9007,26,1,100,0,0,0
9007,28,1,100,0,0,0
9007,29,1,100,0,0,0
9007,41,1,100,0,0,0
9008,5,1,70,0,0,0
9008,28,1,75,0,0,0
9009,5,1,100,0,0,0
9009,26,1,100,0,0,0
9009,28,1,100,0,0,0
9009,29,1,100,3,0,0
9009,41,1,100,0,0,0
9010,5,1,100,0,0,0
9010,26,1,100,2,0,0
9010,28,1,100,0,0,0
9010,29,1,100,0,0,0
9010,41,1,100,0,0,0
9011,26,1,75,0,0,0
9011,28,1,10,0,0,0
9011,29,1,70,0,0,0
9011,41,1,70,0,0,0
9012,5,1,100,0,0,0
9012,26,1,100,0,0,0
9012,28,1,100,2,0,0
9012,29,1,100,0,0,0
9012,41,1,100,0,0,0
9013,5,1,100,0,0,0
9013,26,1,100,0,0,0
9013,28,1,100,1,0,0
9013,29,1,100,0,0,0
9013,41,1,100,0,0,0
9014,5,1,8,0,0,0
9014,26,1,60,3,0,1
9014,28,1,12,0,0,0
9014,29,1,43,0,0,0
9014,41,1,25,0,0,0
9015,5,1,100,12,0,1
9015,26,1,100,5,0,0
9015,28,1,100,2,0,0
9015,29,1,100,6,0,0
9015,41,1,100,3,0,0
9016,5,1,100,6,0,1
9016,26,1,100,0,0,0
9016,28,1,100,3,0,0
9016,29,1,100,0,0,0
9016,41,1,100,1,0,0
9017,5,1,90,2,0,0
9017,26,1,64,0,0,0
9017,28,1,100,0,0,0
9017,29,1,57,2,0,0
9017,41,1,80,2,0,0
9018,5,1,100,0,0,0
9018,26,1,79,2,0,1
9018,28,1,100,0,0,0
9018,29,1,100,1,0,0
9018,41,1,100,1,0,0
9019,5,1,100,0,0,0
9019,26,1,100,1,0,0
9019,28,1,100,3,0,0
9019,29,1,100,15,0,2
9019,41,1,100,1,0,0
9020,5,1,100,28,0,3
9020,26,1,100,12,0,2
9020,28,1,100,10,0,0
9020,29,1,100,10,0,2
9020,41,1,100,0,0,0
9021,5,1,100,2,0,0
9021,26,1,100,1,0,0
9021,28,1,100,5,0,1
9021,29,1,100,0,0,0
9021,41,1,100,2,0,0
9022,5,1,100,0,0,0
9022,26,1,100,1,0,0
9022,28,1,100,0,0,0
9022,29,1,100,0,0,0
9022,41,1,100,3,0,0
